1006,11.32456350326538
1009,11.35837697982788
997,11.388353824615479
1006,11.418469905853271
987,11.448421239852905
988,11.480378866195679
986,11.515427112579346
990,11.540345191955566
975,11.570953130722046
971,11.606839895248413
962,11.63734769821167
954,11.66794729232788
952,11.699668645858765
948,11.725634574890137
946,11.757278680801392
939,11.792593955993652
925,11.818059206008911
924,11.851413488388062
917,11.88553786277771
916,11.911303997039795
910,11.94539213180542
920,11.97963571548462
908,12.004483938217163
899,12.037073850631714
891,12.070224046707153
887,12.102522611618042
879,12.133805751800537
868,12.164587259292603
880,12.195088863372803
873,12.225838899612427
857,12.256320238113403
852,12.286812782287598
850,12.317255735397339
849,12.347685813903809
834,12.378177881240845
838,12.408923625946045
848,12.43806529045105
822,12.469655513763428
815,12.501057147979736
828,12.532445669174194
814,12.56414270401001
813,12.59536337852478
808,12.625856161117554
789,12.65654706954956
793,12.687256574630737
794,12.718470811843872
780,12.750816822052002
773,12.781906366348267
781,12.811887741088867
763,12.84110426902771
765,12.87132215499878
760,12.901666641235352
760,12.931973218917847
744,12.968527793884277
737,12.996664047241211
738,13.025657892227173
732,13.061654806137085
725,13.087971925735474
726,13.117748260498047
708,13.149536609649658
715,13.180747985839844
703,13.216360092163086
695,13.246642589569092
695,13.277003288269043
691,13.30734920501709
686,13.33756136894226
675,13.367798328399658
672,13.398012399673462
661,13.428475856781006
662,13.458680629730225
655,13.494428634643555
653,13.523453712463379
646,13.554661750793457
640,13.58431339263916
627,13.615930557250977
629,13.647245407104492
621,13.677770376205444
625,13.708099603652954
618,13.738504648208618
607,13.769081592559814
610,13.799381256103516
596,13.829639673233032
596,13.866272926330566
586,13.896766185760498
582,13.927384614944458
581,13.957353591918945
570,13.98632550239563
571,14.019304752349854
558,14.052270889282227
558,14.079751253128052
547,14.111939907073975
553,14.143498182296753
544,14.174853086471558
534,14.207176208496094
529,14.233719825744629
527,14.268108606338501
515,14.294166326522827
515,14.326052188873291
507,14.358494758605957
503,14.390758275985718
493,14.423046350479126
492,14.453435897827148
485,14.483214378356934
482,14.51795744895935
475,14.543541669845581
472,14.576147317886353
464,14.608175039291382
457,14.639388799667358
456,14.669644355773926
449,14.699912309646606
441,14.729625940322876
440,14.760145425796509
428,14.787982940673828
424,14.819053411483765
419,14.849176406860352
417,14.885023832321167
407,14.91480827331543
407,14.944733142852783
398,14.974777936935425
393,15.004812002182007
395,15.03496265411377
387,15.065131187438965
379,15.100919246673584
376,15.130500078201294
368,15.160290479660034
363,15.190306425094604
364,15.22156023979187
355,15.252476215362549
353,15.282621145248413
348,15.312731266021729
344,15.348170757293701
341,15.37757921218872
336,15.407196760177612
332,15.436567068099976
328,15.471517562866211
325,15.501052618026733
319,15.530349731445312
315,15.560741186141968
311,15.591745376586914
306,15.621698379516602
310,15.656836986541748
300,15.686170816421509
299,15.715629577636719
301,15.745205402374268
292,15.780111312866211
289,15.808629512786865
286,15.839043378829956
278,15.87437629699707
281,15.90403127670288
276,15.939676284790039
270,15.966903686523438
268,15.999602556228638
265,16.03047800064087
265,16.066112995147705
260,16.097066640853882
261,16.128416061401367
258,16.153887510299683
252,16.184792041778564
252,16.215858221054077
248,16.24696683883667
246,16.277695655822754
244,16.308099269866943
242,16.335400342941284
241,16.367528915405273
240,16.40063738822937
234,16.428329467773438
237,16.460376977920532
230,16.492066860198975
229,16.524280071258545
229,16.557477712631226
226,16.58640146255493
222,16.619476079940796
220,16.64598512649536
218,16.6802499294281
222,16.712852001190186
215,16.743387460708618
216,16.772660732269287
217,16.80325722694397
214,16.8351309299469
209,16.866419792175293
206,16.892091989517212
208,16.924535751342773
210,16.95570707321167
207,16.986162900924683
203,17.016411066055298
205,17.04698419570923
202,17.077149629592896
201,17.10747265815735
202,17.144097328186035
203,17.17472219467163
197,17.204909563064575
194,17.234601974487305
192,17.26334810256958
194,17.295523643493652
193,17.32753038406372
191,17.35955238342285
189,17.386358976364136
187,17.416834831237793
187,17.447566032409668
186,17.47851252555847
185,17.508859395980835
185,17.54051923751831
186,17.571179151535034
184,17.601505756378174
180,17.637973308563232
180,17.668715953826904
180,17.699968338012695
179,17.725306510925293
176,17.755783081054688
175,17.79215145111084
175,17.821470022201538
178,17.851184606552124
175,17.884846210479736
177,17.912802934646606
172,17.945832014083862
174,17.974384546279907
171,18.00648856163025
173,18.03782820701599
168,18.069262742996216
168,18.100826263427734
170,18.12662434577942
169,18.15769338607788
166,18.18939447402954
169,18.22111177444458
167,18.252103090286255
166,18.28403353691101
165,18.316526412963867
163,18.342803478240967
166,18.376604080200195
161,18.408749103546143
165,18.44053292274475
164,18.471879243850708
165,18.49703884124756
161,18.530972242355347
163,18.563175439834595
161,18.594516277313232
165,18.624914169311523
161,18.655333757400513
162,18.685529947280884
159,18.715637683868408
159,18.74590301513672
158,18.776023864746094
162,18.805964946746826
162,18.83624768257141
157,18.86653184890747
156,18.902551651000977
155,18.9319109916687
155,18.964621543884277
159,18.991323947906494
156,19.022940635681152
155,19.054651021957397
154,19.08672332763672
156,19.11761784553528
156,19.149083137512207
155,19.180185079574585
153,19.205495357513428
152,19.23646879196167
154,19.26711630821228
153,19.297947883605957
154,19.329113006591797
154,19.360450983047485
152,19.391852140426636
155,19.42410397529602
149,19.455498456954956
150,19.487325191497803
152,19.51968550682068
