983,11.33924126625061
1000,11.363457918167114
987,11.395422458648682
991,11.427471160888672
985,11.45827317237854
975,11.504842042922974
965,11.520159006118774
976,11.55130124092102
966,11.584450483322144
960,11.612283706665039
944,11.643643856048584
947,11.675363063812256
937,11.706668615341187
940,11.738693475723267
927,11.770779132843018
942,11.802801370620728
923,11.828221082687378
926,11.86207365989685
909,11.894684553146362
913,11.926110029220581
885,11.956637859344482
894,11.987582683563232
895,12.01810359954834
886,12.049021482467651
879,12.080528497695923
877,12.111770391464233
868,12.142540216445923
871,12.172942876815796
861,12.203275203704834
850,12.23633885383606
853,12.262279033660889
857,12.294029474258423
845,12.325799703598022
839,12.357529640197754
838,12.389112710952759
827,12.42026686668396
811,12.450813055038452
814,12.48169994354248
812,12.511981725692749
801,12.542540788650513
804,12.57347846031189
796,12.604149103164673
793,12.635005950927734
786,12.665797233581543
773,12.696550130844116
775,12.727421283721924
763,12.758224964141846
764,12.789160013198853
759,12.819823980331421
751,12.851686000823975
756,12.882538080215454
744,12.916808843612671
739,12.946859359741211
728,12.977891445159912
727,13.00780200958252
719,13.034839868545532
726,13.067519664764404
718,13.100122928619385
712,13.132694005966187
693,13.159536838531494
697,13.192368268966675
693,13.224703788757324
685,13.257325410842896
679,13.282189846038818
671,13.314881563186646
670,13.347821474075317
673,13.379206895828247
660,13.410072088241577
653,13.441528081893921
655,13.47242522239685
647,13.503497838973999
642,13.532886505126953
636,13.564791679382324
628,13.595928192138672
622,13.627158880233765
626,13.658496379852295
615,13.689419507980347
603,13.720245838165283
606,13.751084566116333
597,13.782495737075806
590,13.813615322113037
592,13.844481706619263
581,13.875655174255371
571,13.90136456489563
567,13.931867599487305
566,13.96266508102417
568,13.993916034698486
556,14.024588584899902
550,14.061506986618042
545,14.087507486343384
539,14.121392250061035
532,14.15538215637207
532,14.18199896812439
517,14.215205192565918
522,14.241561651229858
518,14.274482011795044
505,14.307243585586548
505,14.340156555175781
495,14.365740537643433
488,14.398722171783447
481,14.4315767288208
478,14.463380098342896
475,14.494331359863281
468,14.525063753128052
461,14.555736064910889
460,14.586071968078613
451,14.616538524627686
449,14.646193027496338
443,14.67696762084961
434,14.708977937698364
434,14.740821599960327
429,14.770686388015747
421,14.796561241149902
413,14.830181360244751
408,14.860313177108765
405,14.890268564224243
400,14.920242547988892
391,14.955519199371338
386,14.985146045684814
384,15.014727354049683
377,15.044352054595947
368,15.07430624961853
363,15.109790802001953
360,15.139525413513184
352,15.16910171508789
348,15.19869351387024
341,15.233959913253784
334,15.26365041732788
